"","Name","Code","Lat","Lon","State"
"515","Lake Blackshear Project","752","31.847697","-83.941996","GA"
"516","Crisp Plant","753","31.844708","-83.940734","GA"
"517","Hartwell Lake","754","34.3564","-82.8219","GA"
"518","Blue Ridge","757","34.883889","-84.282222","GA"
"519","Nottely","758","34.959153","-84.08765","GA"
"520","Buford","759","34.162279","-84.077367","GA"
"521","Allatoona","760","34.1637","-84.7282","GA"
"522","Walter F George","761","34.61423","-84.674764","GA"
"523","Ponca","762","36.71979","-97.085758","OK"
"524","Honolulu","764","21.3068","-157.8819","HI"
"525","Kahe","765","21.356395","-158.128853","HI"
"526","Waiau","766","21.388997","-157.961518","HI"
"527","Waimea","768","19.6306","-155.9817","HI"
"528","Kanoelehua","769","19.7052","-155.0625","HI"
"529","Puueo","771","19.7264","-155.0908","HI"
"530","W H Hill","772","19.7041","-155.0607","HI"
"531","773","773","773","773","773"
"532","Waiau Hydro","774","19.7203","-155.1189","HI"
"533","Sly Creek","776","39.580413","-121.119479","CA"
"534","783","783","783","783","783"
"535","784","784","784","784","784"
"536","Kingsley","785","41.2114","-101.6681","NE"
"537","East Barnet","788","44.326335","-72.035894","VT"
"538","Orca","789","60.555","-145.7531","AK"
"539","Gem State","790","43.420221","-112.101852","ID"
"540","Canyon","791","29.87056","-98.194733","TX"
"541","Palaau Power","792","21.106","-157.0647","HI"
"542","Lewisville","794","33.068473","-96.963806","TX"
"543","Charles E Monty","805","44.099461","-70.220851","ME"
"544","Jarvis (Hinckley)","808","43.3121","-75.109","NY"
"545","American Falls","809","42.7778","-112.8764","ID"
"546","Bliss","810","42.913786","-115.070986","ID"
"547","Brownlee","811","44.8367","-116.8975","ID"
"548","C J Strike","812","42.944869","-115.977858","ID"
"549","Cascade Dam","813","44.5256","-116.0483","ID"
"550","Clear Lake","814","42.66701","-114.78012","ID"
"551","Lower Malad","815","42.865783","-114.906172","ID"
"552","Lower Salmon","816","42.841608","-114.903611","ID"
"553","Salmon Diesel","817","45.183368","-113.885307","ID"
"554","Shoshone Falls","818","42.5975","-114.4033","ID"
"555","Swan Falls","819","43.2435","-116.3791","ID"
"556","Thousand Springs","820","42.740542","-114.836722","ID"
"557","Twin Falls (ID)","821","42.5892","-114.3553","ID"
"558","Upper Salmon A","822","42.767422","-114.924692","ID"
"559","Upper Malad","823","42.864267","-114.885542","ID"
"560","Ashton","825","44.07863","-111.497326","ID"
"561","Cove","826","42.514444","-111.793055","ID"
"562","Grace","827","42.53675","-111.793967","ID"
"563","Oneida","829","42.267774","-111.748531","ID"
"564","Soda","831","42.64455","-111.696689","ID"
"565","Cabinet Gorge","833","48.084444","-116.053056","ID"
"566","Post Falls","835","47.703333","-116.953889","ID"
"567","Scott Flat","839","39.272108","-120.932508","CA"
"568","Dworshak","840","46.5143","-116.2977","ID"
"569","City Power Plant","841","43.491398","-112.04541","ID"
"570","Lower No","843","43.468398","-112.062602","ID"
"571","Upper Power Plant","844","43.552695","-112.050953","ID"
"572","Combie South","846","39.0096","-121.0591","CA"
"573","Palisades Dam","850","43.334849","-111.205752","ID"
"574","Albeni Falls","851","48.180245","-116.99859","ID"
"575","E D Edwards","856","40.5958","-89.6631","IL"
"576","Sterling Avenue","860","40.625278","-89.631111","IL"
"577","Coffeen","861","39.0586","-89.4031","IL"
"578","Grand Tower Energy Center LLC","862","37.6577","-89.511161","IL"
"579","Hutsonville","863","39.1333","-87.6597","IL"
"580","Meredosia","864","39.82333","-90.56722","IL"
"581","Bloom","865","42.057222","-87.869444","IL"
"582","Calumet","866","41.713611","-87.542778","IL"
"583","Crawford","867","41.82848","-87.72291","IL"
"584","Dresden Generating Station","869","41.39","-88.27","IL"
"585","Electric Junction","870","42.773889","-88.0833","IL"
"586","Joliet","874","41.4931","-88.1153","IL"
"587","Kincaid Generation LLC","876","39.590556","-89.496389","IL"
"588","Lombard","877","41.89","-88.061667","IL"
"589","Powerton","879","40.5408","-89.6786","IL"
"590","Quad Cities Generating Station","880","41.726111","-90.310278","IL"
"591","Sabrooke","882","42.216944","-89.052222","IL"
"592","Waukegan","883","42.3833","-87.8133","IL"
"593","Will County","884","41.6334","-88.0629","IL"
"594","Fisk Street","886","41.8508","-87.6533","IL"
"595","Joppa Steam","887","37.2094","-88.858889","IL"
"596","Baldwin Energy Complex","889","38.205","-89.8544","IL"
"597","Havana","891","40.2797","-90.08","IL"
"598","Hennepin Power Station","892","41.3028","-89.315","IL"
"599","Oglesby","894","41.2897","-89.0725","IL"
"600","Stallings","895","38.7314","-90.0461","IL"
"601","Vermilion","897","40.1781","-87.7481","IL"
"602","Wood River","898","38.8639","-90.1347","IL"
"603","Moline","899","41.509959","-90.534021","IL"
"604","Bottle Rock Power","902","38.8348","-122.7677","CA"
"605","Rockton","903","42.4511","-89.0756","IL"
"606","Alamo","905","34.8158","-118.6867","CA"
"607","Venice","913","38.6642","-90.1764","IL"
"608","Quincy Chute","917","46.982514","-119.257764","WA"
"609","Hydro Plant No","925","39.205623","-111.334381","UT"
"610","Breese","934","38.607456","-89.524514","IL"
"611","Bushnell","935","40.5483","-90.5408","IL"
"612","Carlyle","936","38.6106","-89.3583","IL"
"613","Carmi","937","38.0967","-88.1631","IL"
"614","Fairfield","940","38.379718","-88.3594","IL"
"615","Farmer City","941","40.24611","-88.638761","IL"
"616","Freeburg","943","38.425556","-89.914444","IL"
"617","Geneseo","944","41.451494","-90.148547","IL"
"618","Highland","946","38.7333","-89.6875","IL"
"619","McLeansboro","948","38.0925","-88.5453","IL"
"620","Marshall (IL)","949","39.392138","-87.68513","IL"
"621","Peru (IL)","955","41.3237","-89.1123","IL"
"622","C H Corn Hydroelectric Facility","956","30.388517","-84.646624","FL"
"623","Princeton (IL)","957","41.3767","-89.3817","IL"
"624","Rantoul","958","40.312222","-88.159444","IL"
"625","Red Bud","959","38.2064","-89.9931","IL"
"626","North Ninth Street","960","41.9093","-89.0498","IL"
"627","South Main Street","961","41.9092","-89.0504","IL"
"628","Dallman","963","39.754803","-89.602389","IL"
"629","Lakeside","964","39.757327","-89.600512","IL"
"630","Reynolds","965","39.806868","-89.641653","IL"
"631","Sullivan (IL)","969","39.596667","-88.611944","IL"
"632","Waterloo","971","38.334786","-90.158939","IL"
"633","Winnetka","972","42.115589","-87.731025","IL"
"634","Marion","976","37.619747","-88.953114","IL"
"635","State Line Energy","981","41.7072","-87.5217","IN"
"636","Clifty Creek","983","38.7378","-85.4206","IN"
"637","Elkhart","986","41.6928","-85.965","IN"
"638","Last Chance","987","42.603349","-111.705304","ID"
"639","Tanners Creek","988","39.0814","-84.8594","IN"
"640","Twin Branch","989","41.665","-86.1322","IN"
"641","Harding Street","990","39.711319","-86.196867","IN"
"642","Eagle Valley (IN)","991","39.48517","-86.4183","IN"
"643","CC Perry K","992","39.7631","-86.1667","IN"
"644","AES Petersburg","994","38.5281","-87.2525","IN"
"645","Bailly","995","41.645","-87.1225","IN"
"646","Dean H Mitchell","996","41.6392","-87.4069","IN"
"647","Michigan City","997","41.7208","-86.9086","IN"
"648","Norway (IN)","998","40.7803","-86.76","IN"
"649","Oakdale","999","40.6564","-86.7528","IN"
"650","Cayuga","1001","39.9242","-87.4244","IN"
"651","Connersville","1002","39.6561","-85.1758","IN"
"652","Edwardsport","1004","38.8067","-87.2472","IN"
"653","Markland","1005","38.7795","-84.964","IN"
"654","Miami Wabash","1006","40.7884","-85.8178","IN"
"655","Noblesville","1007","40.0969","-85.9714","IN"
"656","R Gallagher","1008","38.2636","-85.8381","IN"
"657","Wabash River","1010","39.53","-87.4247","IN"
"658","Broadway (IN)","1011","37.969116","-87.604879","IN"
"659","F B Culley","1012","37.9111","-87.3275","IN"
"660","Northeast (IN)","1013","38.0211","-87.5172","IN"
"661","Butler-Warner Generation Plant","1016","35.0986","-78.8294","NC"
"662","Manti Lower","1020","39.255911","-111.621491","UT"
"663","Crawfordsville Power Plant","1024","40.048889","-86.8992","IN"
"664","Logansport","1032","40.758858","-86.360289","IN"
"665","Peru (IN)","1037","40.7551","-86.0575","IN"
"666","Rensselaer City Light Plant","1038","40.939528","-87.154472","IN"
"667","Whitewater Valley","1040","39.8028","-84.8953","IN"
"668","Frank E Ratts","1043","38.5201","-87.2662","IN"
"669","Dubuque","1046","42.5031","-90.658611","IA"
"670","Lansing","1047","43.3359","-91.1675","IA"
"671","Milton L Kapp","1048","41.8081","-90.233611","IA"
"672","Ames Diesel Generating Station","1052","42.013319","-93.575416","IA"
"673","Sixth Street","1058","41.984768","-91.668611","IA"
"674","Duane Arnold Energy Center","1060","42.1011","-91.7781","IA"
"675","Iowa Hydro LLC","1067","42.069987","-90.697657","IA"
"676","Marshalltown","1068","42.048","-92.859444","IA"
"677","Prairie Creek","1073","41.944039","-91.639167","IA"
"678","Sutherland","1077","42.047333","-92.859444","IA"
"679","Coralville GT","1079","41.671877","-91.563999","IA"
"680","Riverside","1081","41.54","-90.4481","IA"
"681","Walter Scott Jr Energy Center","1082","41.18","-95.8408","IA"
"682","River Hills","1084","41.590218","-93.619499","IA"
"683","George Neal North","1091","42.299794","-96.361707","IA"
"684","Merle Parr","1097","43.0563","-92.6932","IA"
"685","Burlington (IA)","1104","40.7412","-91.116667","IA"
"686","Centerville","1105","40.7478","-92.873056","IA"
"687","Keokuk","1109","40.3965","-91.3719","IA"
"688","Algona","1120","43.0733","-94.2392","IA"
"689","Alta Municipal Utilities","1121","42.6733","-95.3039","IA"
"690","Ames Electric Services Power Plant","1122","42.0258","-93.6089","IA"
"691","Anita","1123","41.4444","-94.7689","IA"
"692","Atlantic","1124","41.409","-95","IA"
"693","Bancroft","1125","43.292628","-94.217075","IA"
"694","Bellevue","1126","42.25","-90.4167","IA"
"695","Bloomfield","1127","40.7031","-92.4253","IA"
"696","Brooklyn","1128","41.7278","-92.4479","IA"
"697","Cascade","1129","42.2275","-91.113739","IA"
"698","Gas Turbine (IA)","1130","42.512","-92.476","IA"
"699","Streeter Station","1131","42.5267","-92.4394","IA"
"700","Coggon","1132","42.2925","-91.5581","IA"
"701","Corning","1134","40.974","-94.7669","IA"
"702","Dayton (IA)","1135","42.2525","-94.0581","IA"
"703","Estherville","1137","43.4028","-94.8433","IA"
"704","Forest City Light Plant","1138","43.263235","-93.635383","IA"
"705","Gowrie","1141","42.274514","-94.270195","IA"
"706","Graettinger","1142","43.2397","-94.7498","IA"
"707","Grand Junction","1143","42.0296","-94.3699","IA"
"708","Greenfield","1144","41.303889","-94.460556","IA"
"709","Grundy Center City Light Plant","1145","42.363094","-92.772322","IA"
"710","Harlan","1146","41.644542","-95.315283","IA"
"711","Independence (IA)","1149","42.4753","-91.887222","IA"
"712","Indianola","1150","41.359491","-93.563268","IA"
"713","Lake Park","1153","43.4301","-95.3153","IA"
"714","Lake Mills","1154","43.4172","-93.5322","IA"
"715","Lamoni Municipal Utilities","1155","40.622","-93.9326","IA"
"716","La Porte","1156","42.3194","-92.1967","IA"
"717","Laurens","1157","42.8486","-94.8506","IA"
"718","Lenox","1158","40.88","-94.5589","IA"
"719","Manning","1160","41.9067","-95.0347","IA"
"720","Maquoketa","1162","42.035556","-90.665","IA"
"721","McGregor","1163","43.023733","-91.174927","IA"
"722","Milford","1164","43.326083","-95.148339","IA"
"723","Montezuma","1165","41.586026","-92.5228","IA"
"724","Mt Pleasant","1166","40.9742","-91.5622","IA"
"725","Muscatine Plant","1167","41.3917","-91.0569","IA"
"726","New Hampton","1168","43.0689","-92.3201","IA"
"727","Ogden","1169","42.0372","-94.0462","IA"
"728","Osage (IA)","1172","43.279722","-92.810556","IA"
"729","Ottumwa City of","1173","41.016346","-92.414873","IA"
"730","Pella","1175","41.3981","-92.9144","IA"
"731","Preston (IA)","1176","42.0661","-90.3911","IA"
"732","Primghar","1177","43.08713","-95.62596","IA"
"733","Rockford","1180","43.053","-92.959722","IA"
"734","Rock Rapids","1181","43.429444","-96.169166","IA"
"735","Sibley One","1184","43.405","-95.7261","IA"
"736","Spencer Gas Turbine","1186","43.144585","-95.144257","IA"
"737","State Center","1187","42.01667","-93.16333","IA"
"738","Story City","1188","42.186076","-93.600479","IA"
"739","Strawberry Point","1189","42.684444","-91.535555","IA"
"740","Stuart (IA)","1190","41.503889","-94.3172","IA"
"741","Sumner","1191","42.8464","-92.0978","IA"
"742","Traer Main","1192","42.1926","-92.4636","IA"
"743","Villisca Municipal Power Plant","1193","40.9556","-94.9758","IA"
"744","Vinton","1194","42.1697","-92.0222","IA"
"745","Webster City","1198","42.471022","-93.81499","IA"
"746","West Bend","1199","42.961151","-94.445574","IA"
"747","West Liberty","1200","41.569128","-91.26405","IA"
"748","Whittemore","1201","43.064444","-94.421944","IA"
"749","Wilton","1202","41.587748","-91.019456","IA"
"750","Winterset","1203","41.3215","-94.0219","IA"
"751","Summit Lake","1206","41.1136","-94.3472","IA"
"752","Earl F Wisdom","1217","43.1606","-95.2569","IA"
"753","Fair Station","1218","41.4569","-90.8233","IA"
"754","Bird City","1224","39.7581","-101.5319","KS"
"755","Colby","1225","39.403001","-101.038202","KS"
"756","Cimarron River","1230","37.1611","-100.7619","KS"
"757","Fort Dodge","1233","37.7328","-99.9497","KS"
"758","Great Bend - Sunflower","1235","38.41","-98.8689","KS"
"759","Riverton","1239","37.072616","-94.698704","KS"
"760","Gordon Evans Energy Center","1240","37.7903","-97.521667","KS"
"761","La Cygne","1241","38.3481","-94.6456","KS"
"762","Murray Gill","1242","37.5967","-97.413611","KS"
"763","Neosho","1243","37.305556","-95.110278","KS"
"764","Hutchinson Energy Center","1248","38.0906","-97.874722","KS"
"765","Lawrence Energy Center","1250","39.0072","-95.269167","KS"
"766","Abilene Energy Center Combustion Turbine","1251","38.8831","-97.201389","KS"
"767","Tecumseh Energy Center","1252","39.0539","-95.568889","KS"
"768","Anthony","1258","37.1517","-98.0311","KS"
"769","Ashland","1259","37.193787","-99.763073","KS"
"770","Attica","1260","37.2419","-98.2336","KS"
"771","Augusta Electric Plant No","1261","37.678454","-96.97193","KS"
"772","Baldwin City Plant No","1262","38.7897","-95.205","KS"
"773","Belleville","1263","39.8081","-97.6505","KS"
"774","Beloit","1264","39.4578","-98.1122","KS"
"775","Burlingame","1265","38.7633","-95.8528","KS"
"776","Burlington (KS)","1266","38.193179","-95.4458","KS"
"777","1267","1267","1267","1267","1267"
"778","Chanute","1268","37.6953","-95.4586","KS"
"779","Clay Center","1270","39.373966","-97.127211","KS"
"780","Coffeyville","1271","37.037344","-95.612689","KS"
"781","Colby City of","1272","39.394414","-101.058372","KS"
"782","Ellinwood","1274","38.355556","-98.5806","KS"
"783","1275","1275","1275","1275","1275"
"784","Erie","1276","37.56681","-95.237499","KS"
"785","Garnett Municipal","1278","38.2858","-95.2594","KS"
"786","Girard","1279","37.507709","-94.839318","KS"
"787","Goodland","1280","39.341622","-101.705188","KS"
"788","Herington","1283","38.6728","-96.9411","KS"
"789","Hill City","1285","39.3781","-99.8239","KS"
"790","Hoisington","1286","38.5275","-98.7758","KS"
"791","Holton","1287","39.4735","-95.73155","KS"
"792","Hugoton","1289","37.175","-101.3458","KS"
"793","Iola","1291","37.923076","-95.425572","KS"
"794","Jetmore","1292","38.0853","-99.8989","KS"
"795","Kaw","1294","39.0867","-94.651389","KS"
"796","Quindaro","1295","39.1492","-94.6381","KS"
"797","Kingman Municipal Power and Light Plant","1296","37.38311","-98.070364","KS"
"798","La Crosse","1297","38.531667","-99.308333","KS"
"799","1298","1298","1298","1298","1298"
"800","Larned","1299","38.179722","-99.1125","KS"
"801","Lincoln","1300","39.0408","-98.1472","KS"
"802","McPherson","1305","38.363411","-97.68335","KS"
"803","Meade","1306","37.225","-100.3261","KS"
"804","Minneapolis City of","1307","39.1194","-97.7086","KS"
"805","Mulvane Power Plant","1308","37.472448","-97.246749","KS"
"806","Oakely","1311","39.1214","-100.8531","KS"
"807","Oberlin (KS)","1312","39.8217","-100.5289","KS"
